split,family,family_label,full_rmse,ablated_rmse,is_outlier_rmse,outlier_reason,delta_mae,delta_rmse,delta_direction_acc,delta_net_ann_return,delta_net_sharpe,delta_net_sortino,delta_net_max_drawdown,delta_turnover_total,delta_tc_total
split_033_2023-04-03_2025-07-08,momentum,Momentum family,0.1459178328514099,0.07538304477930069,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.06283613294363022,-0.07053478807210922,-0.019841269841269826,0.6656832640121606,1.1202586289602872,4.123889425687624,0.0022955697496790384,-0.19680400019035016,-0.00019680400019034998
split_033_2023-04-03_2025-07-08,macd,MACD family,0.1459178328514099,0.05251305177807808,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.07413099706172943,-0.09340478107333183,-0.055555555555555525,0.13306253949346836,0.3980883388899077,1.7642110802255857,-0.004447603054835492,-0.6826665201782824,-0.0006826665201782826
split_033_2023-04-03_2025-07-08,rsi,RSI family,0.1459178328514099,0.07744231075048447,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.06645861268043518,-0.06847552210092545,-0.05158730158730157,0.58141375534977,1.2046029277496038,3.821933584500901,-0.01795987318817671,0.2506668131550507,0.00025066681315505076
split_033_2023-04-03_2025-07-08,volume,Volume family,0.1459178328514099,0.08492591232061386,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.05796732380986214,-0.06099192053079605,-0.06746031746031744,0.16619651477057418,0.5207765951805139,1.7695428257214765,-0.011065684359918948,-0.43544482802668005,-0.0004354448280266799
split_034_2023-07-05_2025-10-06,return_level,Return-level family,0.021928003057837486,0.012274656444787979,False,,-0.005618751049041748,-0.009653346613049507,-0.059523809523809534,0.21422458471483363,1.8641620307612032,3.858665724005946,-0.019432560325759796,0.5244384211649766,0.0005244384211649769
split_034_2023-07-05_2025-10-06,volatility,Volatility family,0.021928003057837486,0.012410097755491734,False,,-0.005272047594189644,-0.009517905302345753,-0.007936507936507908,0.07099155230595722,0.9778082830939834,1.3908743669633994,-0.014647617908797539,0.9580733679310427,0.0009580733679310427
split_034_2023-07-05_2025-10-06,momentum,Momentum family,0.021928003057837486,0.013078968040645123,False,,-0.00468282587826252,-0.008849035017192364,0.00396825396825401,0.11332400661454001,1.4590902909110817,2.6411424539637114,-0.028870752775747133,0.9580733679310427,0.0009580733679310427
split_034_2023-07-05_2025-10-06,macd,MACD family,0.021928003057837486,0.015572702512145042,False,,-0.0026949821040034294,-0.006355300545692444,0.0,0.06915883752300345,0.7091126338329605,1.1101248217792081,-0.003965315472964637,0.7401640624948476,0.0007401640624948476
split_034_2023-07-05_2025-10-06,rsi,RSI family,0.021928003057837486,0.015031149610877037,False,,-0.003590662032365799,-0.006896853446960449,-0.015873015873015817,0.14083141298832524,1.139302794378525,2.4106766949689717,-0.014647617908797539,-0.9085932987356242,-0.0009085932987356242
split_034_2023-07-05_2025-10-06,volume,Volume family,0.021928003057837486,0.014522799290716648,False,,-0.003570432774722576,-0.007405203767120838,-0.05555555555555558,0.14083141298832524,1.139302794378525,2.4106766949689726,-0.014647617908797539,-0.9085932987356242,-0.0009085932987356242
